filename,width,height,focal_35mm,principal_u,principal_v,distortion_model,distortion_coeffs,R0,R1,R2,R3,R4,R5,R6,R7,R8,X,Y,Z
The_Tree-582.jpg,5464,3640,26.2973262032086,7.66600389221956e-17,-3.83300194610978e-17,perspective,0 0 0 0 0 0,-0.783371837102255,0.621509879546915,0.00735081360247846,-0.129460086868381,-0.151585855871639,-0.979929494508505,-0.607921582725165,-0.768600805311341,0.199208813388584,10.8817952722688,14.5418060257481,6.88584871512967
The_Tree-583.jpg,5464,3640,26.1922769640479,0,0,perspective,0 0 0 0 0 0,-0.0487704692838662,0.998765148288644,0.00946677821617303,-0.217929389747844,-0.0013910058427727,-0.975963547570747,-0.974745208969997,-0.049661289418501,0.217728119275688,,,
The_Tree-584.jpg,5464,3640,26.3254817987152,0,-3.83494139725472e-17,perspective,0 0 0 0 0 0,-0.724300162769913,0.689450752323701,0.00685086357767429,-0.141626034774272,-0.139045733426109,-0.980106295403775,-0.674782439372569,-0.710861409936056,0.198355023576738,,,
The_Tree-585.jpg,5464,3640,26.3184372491303,0,-3.83623545542824e-17,perspective,0 0 0 0 0 0,0.0166828345252199,-0.999857985401745,0.00238580396693244,0.158707084953999,0.000292160030515456,-0.98732566857543,0.987184756880701,0.0168500347442096,0.158689420288533,-18.9033301886398,-1.14573038601725,6.80148061352416
The_Tree-586.jpg,5464,3640,26.4277123313338,0,0,perspective,0 0 0 0 0 0,0.335886209625311,-0.941899890124557,0.00224748011967613,0.176714873520691,0.0606733126254712,-0.982390249652152,0.925176906142878,0.330368500493613,0.186827048955695,-17.3378828330023,-5.83364470155333,6.80543677910816
The_Tree-587.jpg,5464,3640,26.3043594543996,7.67376562413878e-17,0,perspective,0 0 0 0 0 0,-0.984740313294085,-0.173880152403875,0.00722550852689974,0.0253743295860671,-0.184530442952276,-0.982499190341597,0.172170435242305,-0.967323218073381,0.186126658500692,-4.51227912102463,18.2247544743945,6.87796536645285
The_Tree-588.jpg,5464,3640,26.3184372491303,0,-3.83947442491104e-17,perspective,0 0 0 0 0 0,-0.99189574464929,-0.126901532325974,0.00623160011162671,0.0175801959923113,-0.185655790171115,-0.982457563605071,0.125832302909481,-0.97438592388707,0.186382142050245,-3.52727276595931,18.3557861096536,6.89378835281048
The_Tree-589.jpg,5464,3640,26.2132366379245,0,-3.82076416473252e-17,perspective,0 0 0 0 0 0,0.743090835076711,-0.669188895084176,0.00149449691094983,0.124299883935994,0.13583183912277,-0.982903479663199,0.65754509326623,0.730572333295305,0.184115496753964,-11.6671518821583,-14.2983870665602,6.75014936604638
The_Tree-59.jpg,5464,3640,26.0190476190476,-7.61465758349739e-17,-3.80732879174869e-17,perspective,0 0 0 0 0 0,0.333821474468102,-0.942623424312848,-0.00492981953644466,0.11805856766045,0.0469968619663364,-0.991893880194489,0.935214091952161,0.330533470169114,0.12697333307454,-13.4302899548863,-4.60017664106569,4.49317936755553
The_Tree-590.jpg,5464,3640,26.200028759202,-7.63767804646396e-17,-3.81883902323198e-17,perspective,0 0 0 0 0 0,0.6523415767396,-0.757924076866681,0.00124938492164883,0.139601018201654,0.118533367839703,-0.983087685013722,0.744957732340536,0.641483385922322,0.183131216922944,-13.8182132772484,-11.8933008647193,6.72778775637912
